timestamp,event_type,subject,data
1756101198.937233,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101198.9370039, 'connected': True, 'packets': 16970, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101199.1348755,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101199.134587, 'connected': True, 'packets': 17020, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101199.3389266,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101199.3386562, 'connected': True, 'packets': 17068, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101199.4358063,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101199.4355385, 'connected': True, 'packets': 17092, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101199.4948318,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101199.494542, 'connected': True, 'packets': 17106, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101199.647387,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101199.6471372, 'connected': True, 'packets': 17142, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101199.8017213,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101199.8014853, 'connected': True, 'packets': 17180, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101200.0088065,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101200.0085618, 'connected': True, 'packets': 17230, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101406.4033234,system,program_start,"{'mode': 'full', 'mocap': True, 'drones': True}"
1756101406.4038086,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101406.4036202, 'connected': True, 'packets': 18, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101406.5314326,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101406.5313408, 'connected': True, 'packets': 50, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101406.7367988,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101406.7363381, 'connected': True, 'packets': 100, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101407.0181048,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101407.018011, 'connected': True, 'packets': 166, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101407.2233438,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101407.2231503, 'connected': True, 'packets': 216, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101407.4053123,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101407.405156, 'connected': True, 'packets': 260, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101407.4289439,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101407.428809, 'connected': True, 'packets': 264, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101407.6357052,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101407.635522, 'connected': True, 'packets': 314, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101407.841992,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101407.8414962, 'connected': True, 'packets': 366, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101408.2124312,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101408.2121863, 'connected': True, 'packets': 452, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101408.4067552,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101408.4065976, 'connected': True, 'packets': 500, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101408.524847,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101408.5246236, 'connected': True, 'packets': 530, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101408.760347,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101408.7601986, 'connected': True, 'packets': 584, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101408.9687035,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101408.968615, 'connected': True, 'packets': 636, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101409.2100773,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101409.2099638, 'connected': True, 'packets': 694, 'tracked_ids': 2, 'ids': '[1, 2]'}"
